pickup_hour,trip_distance,fare_amount,total_amount,passenger_count,trip_volume
2024-12-02 19:00:00,3.659724485261443,19.03206636053918,30.078740927270033,1,6751
2024-12-02 20:00:00,4.014456538402575,19.761244826000308,29.5061766058562,1,6523
2024-12-02 21:00:00,3.958302169035153,19.627581151832462,29.252797307404638,1,6685
2024-12-02 22:00:00,4.714728696981276,21.78804547191441,31.88899694306458,1,5234
2024-12-02 23:00:00,6.509236245954693,26.770436893203883,38.507699029126215,1,3090
2024-12-03 00:00:00,6.732597819114818,27.731295702373313,39.24125721616421,1,1559
2024-12-03 01:00:00,7.245193133047211,30.870014306151646,41.41244635193133,1,699
2024-12-03 02:00:00,3.83347972972973,18.270067567567565,25.45456081081081,1,296
2024-12-03 03:00:00,5.272428571428572,21.892571428571426,29.859285714285715,1,210
2024-12-03 04:00:00,6.72898916967509,28.74498194945848,39.0713357400722,1,277
2024-12-03 05:00:00,6.8489691943127955,28.410604265402842,38.47191943127962,1,844
2024-12-03 06:00:00,4.242943589743589,19.60148717948718,26.858933333333333,1,1950
2024-12-03 07:00:00,3.17372705679119,17.682031958540275,25.076359317641977,1,4631
2024-12-03 08:00:00,2.954271653543307,18.202371290127196,25.807247122955783,1,6604
2024-12-03 09:00:00,2.9522892920211916,18.892062931449672,26.898274201316426,1,6229
2024-12-03 10:00:00,3.3351698988894416,20.477911486822478,29.121331012763136,1,6033
2024-12-03 11:00:00,3.312971455311184,21.609206052097957,30.524720012478554,1,6411
2024-12-03 12:00:00,3.440942416147225,21.66853072128228,30.41397892549718,1,6738
2024-12-03 13:00:00,3.5299556147359077,21.67924101198402,30.346026039354935,1,6759
2024-12-03 14:00:00,3.611948767387412,22.188781159619886,31.176326952210438,1,7261
2024-12-03 15:00:00,3.412716081378774,21.530348581054817,30.313548010885057,1,7717
2024-12-03 16:00:00,3.346953254362502,21.83112087632149,33.25360208890587,1,7851
2024-12-03 17:00:00,3.050184722373139,20.66445724220363,31.707546452243832,1,9203
2024-12-03 18:00:00,2.6942216738638702,18.402538556446636,28.840407156076495,1,9726
2024-12-03 19:00:00,2.89128058921359,17.615173437871228,28.15736279401283,1,8418
2024-12-03 20:00:00,3.4436498516320473,18.507951380963252,27.706543026706232,1,8762
2024-12-03 21:00:00,3.4603125,18.343024054982816,27.425858032646047,1,9312
2024-12-03 22:00:00,3.555846113514222,18.671967492462972,27.873270415519727,1,7629
2024-12-03 23:00:00,4.254990347490348,20.805004826254827,30.572888513513515,1,4144
2024-12-04 00:00:00,4.806153447382063,22.17818040435459,31.728382581648525,1,1929
2024-12-04 01:00:00,4.409988317757009,19.656378504672897,27.921483644859816,1,856
2024-12-04 02:00:00,3.06778364116095,16.138284960422162,23.233614775725595,1,379
2024-12-04 03:00:00,5.444421052631579,25.15122807017544,34.61645614035088,1,285
2024-12-04 04:00:00,7.188214285714286,30.48857142857143,41.72651785714286,1,336
2024-12-04 05:00:00,5.639826203208556,24.893582887700536,34.46128342245989,1,748
2024-12-04 06:00:00,4.145635987590486,19.491758014477764,27.148609100310235,1,1934
2024-12-04 07:00:00,13.466947833403449,17.6515713083719,24.967330668910392,1,4754
2024-12-04 08:00:00,2.690027920646583,17.65948273328435,25.180386480529023,1,6805
2024-12-04 09:00:00,2.7214432015125256,18.24519300456909,26.164019221679535,1,6347
2024-12-04 10:00:00,2.9208145608880183,19.964103819784526,28.42910708455762,1,6126
2024-12-04 11:00:00,3.0008293287862347,20.387515113935823,28.825780499147417,1,6451
2024-12-04 12:00:00,3.172568436798803,21.288348541510842,29.92317726252805,1,6685
2024-12-04 13:00:00,3.2671058755090168,21.60832460732984,30.289588423502035,1,6876
2024-12-04 14:00:00,3.5028524590163936,22.94517508196721,32.022289836065575,1,7625
2024-12-04 15:00:00,3.387151460789339,22.18981676063557,31.25150691952845,1,7804
2024-12-04 16:00:00,13.15012036108325,23.388419007021064,34.99236710130391,1,7976
2024-12-04 17:00:00,10.083992512662409,20.333799823827352,31.082271526095575,1,9082
2024-12-04 18:00:00,2.6890798403193616,18.617571856287427,29.128041916167664,1,10020
2024-12-04 19:00:00,3.052674324167537,18.86314189581158,29.462227636616777,1,8619
2024-12-04 20:00:00,3.3505674756712396,19.089328174463596,28.22835502403564,1,8529
2024-12-04 21:00:00,3.4171731299004025,19.07502860775588,28.204929010383555,1,9438
2024-12-04 22:00:00,3.623547408036907,19.820496540002427,28.969486463518273,1,8237
2024-12-04 23:00:00,3.882193115029387,20.387664147774977,29.74741393786734,1,5955
2024-12-05 00:00:00,44.84505719237435,21.184824956672443,30.09654419410745,1,2885
2024-12-05 01:00:00,4.029779701022817,18.91467348544453,27.140959874114873,1,1271
2024-12-05 02:00:00,2.959774011299435,15.69617702448211,23.055141242937854,1,531
2024-12-05 03:00:00,3.94989218328841,19.373045822102426,27.761347708894878,1,371
2024-12-05 04:00:00,6.511943573667711,27.757962382445143,38.39235109717868,1,319
2024-12-05 05:00:00,6.264234693877551,28.06968112244898,38.63698979591837,1,784
2024-12-05 06:00:00,4.052902249134948,19.692015570934256,27.169234429065742,1,2312
2024-12-05 07:00:00,3.092937233394272,17.819213893967095,25.15061547836685,1,4923
2024-12-05 08:00:00,2.891153732664503,18.170222779581,25.76887577456477,1,6778
2024-12-05 09:00:00,2.9094569998483237,18.89563324738359,27.054077051418172,1,6593
2024-12-05 10:00:00,3.1519492843808337,20.3331860609832,28.823724331051647,1,6428
