pickup_hour,trip_distance,passenger_count,trip_volume,year,month,day,hour,dayofweek,is_weekend,lag_24,lag_168,lag_8760
2024-10-18 03:00:00,2431.79,1,691,2024,10,18,3,4,0,381.0,1906.0,944.0
2024-10-18 04:00:00,3382.88,1,657,2024,10,18,4,4,0,414.0,1000.0,1513.0
2024-10-18 05:00:00,314309.67000000004,1,1023,2024,10,18,5,4,0,903.0,639.0,2219.0
2024-10-18 06:00:00,131340.13,1,2136,2024,10,18,6,4,0,2278.0,600.0,3542.0
2024-10-18 07:00:00,16659.03,1,4394,2024,10,18,7,4,0,4979.0,996.0,4953.0
2024-10-18 08:00:00,93095.28000000001,1,5329,2024,10,18,8,4,0,6503.0,2281.0,5567.0
2024-10-18 09:00:00,16724.65,1,5233,2024,10,18,9,4,0,6132.0,4430.0,6278.0
2024-10-18 10:00:00,16476.8,1,5343,2024,10,18,10,4,0,6010.0,5012.0,6533.0
2024-10-18 11:00:00,19037.93,1,5753,2024,10,18,11,4,0,6276.0,5128.0,6985.0
2024-10-18 12:00:00,20204.04,1,6071,2024,10,18,12,4,0,6438.0,5434.0,6774.0
2024-10-18 13:00:00,22963.59,1,6363,2024,10,18,13,4,0,6572.0,5677.0,6917.0
2024-10-18 14:00:00,26309.5,1,7333,2024,10,18,14,4,0,7316.0,6139.0,6724.0
2024-10-18 15:00:00,84222.87,1,8154,2024,10,18,15,4,0,7920.0,6404.0,6141.0
2024-10-18 16:00:00,29502.59,1,8161,2024,10,18,16,4,0,8164.0,7354.0,5595.0
2024-10-18 17:00:00,26616.87,1,8750,2024,10,18,17,4,0,9421.0,8061.0,5244.0
2024-10-18 18:00:00,27896.79,1,9846,2024,10,18,18,4,0,10096.0,8397.0,4430.0
2024-10-18 19:00:00,25635.66,1,9111,2024,10,18,19,4,0,9008.0,9375.0,3534.0
2024-10-18 20:00:00,24278.99,1,7518,2024,10,18,20,4,0,8403.0,9852.0,2695.0
2024-10-18 21:00:00,25668.9,1,7444,2024,10,18,21,4,0,9219.0,8069.0,1432.0
2024-10-18 22:00:00,29286.81,1,8343,2024,10,18,22,4,0,8994.0,7106.0,530.0
2024-10-18 23:00:00,29313.95,1,8180,2024,10,18,23,4,0,6620.0,7002.0,327.0
2024-10-19 00:00:00,21762.25,1,6752,2024,10,19,0,5,1,4278.0,7257.0,255.0
2024-10-19 01:00:00,19399.77,1,5274,2024,10,19,1,5,1,2004.0,6639.0,309.0
2024-10-19 02:00:00,9793.68,1,3729,2024,10,19,2,5,1,1098.0,6090.0,794.0
2024-10-19 03:00:00,6805.99,1,2398,2024,10,19,3,5,1,691.0,4685.0,1808.0
2024-10-19 04:00:00,4289.92,1,1169,2024,10,19,4,5,1,657.0,3478.0,3996.0
2024-10-19 05:00:00,3772.75,1,584,2024,10,19,5,5,1,1023.0,2082.0,4925.0
2024-10-19 06:00:00,6660.64,1,1164,2024,10,19,6,5,1,2136.0,1194.0,4977.0
2024-10-19 07:00:00,9070.26,1,1904,2024,10,19,7,5,1,4394.0,572.0,5012.0
2024-10-19 08:00:00,11386.98,1,3039,2024,10,19,8,5,1,5329.0,949.0,5157.0
2024-10-19 09:00:00,14715.0,1,4452,2024,10,19,9,5,1,5233.0,1489.0,5655.0
2024-10-19 10:00:00,16777.38,1,5227,2024,10,19,10,5,1,5343.0,2619.0,5453.0
2024-10-19 11:00:00,19726.25,1,6078,2024,10,19,11,5,1,5753.0,4128.0,6233.0
2024-10-19 12:00:00,19788.58,1,6646,2024,10,19,12,5,1,6071.0,5117.0,6606.0
2024-10-19 13:00:00,22865.09,1,7071,2024,10,19,13,5,1,6363.0,5532.0,6612.0
2024-10-19 14:00:00,23351.92,1,6936,2024,10,19,14,5,1,7333.0,6086.0,7151.0
2024-10-19 15:00:00,26388.07,1,7636,2024,10,19,15,5,1,8154.0,6528.0,7464.0
2024-10-19 16:00:00,130143.46,1,8139,2024,10,19,16,5,1,8161.0,6917.0,6323.0
2024-10-19 17:00:00,26176.76,1,8371,2024,10,19,17,5,1,8750.0,7077.0,6018.0
2024-10-19 18:00:00,27413.18,1,9228,2024,10,19,18,5,1,9846.0,7747.0,5582.0
2024-10-19 19:00:00,28350.93,1,9055,2024,10,19,19,5,1,9111.0,8283.0,4235.0
2024-10-19 20:00:00,23985.7,1,7399,2024,10,19,20,5,1,7518.0,8591.0,2865.0
2024-10-19 21:00:00,25073.22,1,7264,2024,10,19,21,5,1,7444.0,9305.0,1355.0
2024-10-19 22:00:00,25863.6,1,8206,2024,10,19,22,5,1,8343.0,7683.0,504.0
2024-10-19 23:00:00,26099.44,1,8106,2024,10,19,23,5,1,8180.0,7847.0,332.0
2024-10-20 00:00:00,22081.32,1,7136,2024,10,20,0,6,1,6752.0,8413.0,244.0
2024-10-20 01:00:00,16076.69,1,5736,2024,10,20,1,6,1,5274.0,7747.0,305.0
2024-10-20 02:00:00,11592.44,1,4145,2024,10,20,2,6,1,3729.0,6953.0,794.0
2024-10-20 03:00:00,8005.22,1,2615,2024,10,20,3,6,1,2398.0,5593.0,1814.0
2024-10-20 04:00:00,6261.2300000000005,1,1527,2024,10,20,4,6,1,1169.0,4153.0,4220.0
2024-10-20 05:00:00,5314.87,1,807,2024,10,20,5,6,1,584.0,2583.0,5579.0
2024-10-20 06:00:00,75331.56999999999,1,1204,2024,10,20,6,6,1,1164.0,1571.0,5660.0
2024-10-20 07:00:00,9520.7,1,1864,2024,10,20,7,6,1,1904.0,736.0,5488.0
2024-10-20 08:00:00,12862.68,1,2844,2024,10,20,8,6,1,3039.0,1096.0,5622.0
2024-10-20 09:00:00,62521.04,1,4096,2024,10,20,9,6,1,4452.0,1394.0,5936.0
2024-10-20 10:00:00,83430.47,1,5536,2024,10,20,10,6,1,5227.0,2016.0,6108.0
2024-10-20 11:00:00,20912.92,1,6093,2024,10,20,11,6,1,6078.0,3403.0,6774.0
2024-10-20 12:00:00,23222.94,1,6715,2024,10,20,12,6,1,6646.0,4407.0,6875.0
2024-10-20 13:00:00,26695.48,1,7186,2024,10,20,13,6,1,7071.0,5001.0,6906.0
2024-10-20 14:00:00,26812.08,1,7146,2024,10,20,14,6,1,6936.0,5873.0,7966.0
2024-10-20 15:00:00,28282.08,1,6888,2024,10,20,15,6,1,7636.0,6324.0,8633.0
2024-10-20 16:00:00,28950.67,1,7211,2024,10,20,16,6,1,8139.0,6538.0,7410.0
2024-10-20 17:00:00,27966.54,1,7344,2024,10,20,17,6,1,8371.0,6537.0,7498.0
2024-10-20 18:00:00,28017.28,1,7240,2024,10,20,18,6,1,9228.0,6830.0,7429.0
2024-10-20 19:00:00,24461.23,1,6162,2024,10,20,19,6,1,9055.0,7397.0,6199.0
2024-10-20 20:00:00,23203.02,1,5340,2024,10,20,20,6,1,7399.0,7535.0,3688.0
2024-10-20 21:00:00,23432.94,1,4931,2024,10,20,21,6,1,7264.0,6534.0,1790.0
2024-10-20 22:00:00,69098.18000000001,1,4289,2024,10,20,22,6,1,8206.0,5354.0,613.0
2024-10-20 23:00:00,18563.88,1,3074,2024,10,20,23,6,1,8106.0,4931.0,395.0
2024-10-21 00:00:00,9694.34,1,1666,2024,10,21,0,0,0,7136.0,4032.0,242.0
2024-10-21 01:00:00,4582.49,1,765,2024,10,21,1,0,0,5736.0,3178.0,291.0
2024-10-21 02:00:00,1145.82,1,357,2024,10,21,2,0,0,4145.0,1941.0,683.0
2024-10-21 03:00:00,1513.17,1,260,2024,10,21,3,0,0,2615.0,821.0,1721.0
2024-10-21 04:00:00,3293.58,1,495,2024,10,21,4,0,0,1527.0,460.0,4357.0
2024-10-21 05:00:00,6375.8,1,991,2024,10,21,5,0,0,807.0,358.0,5739.0
2024-10-21 06:00:00,11285.25,1,2315,2024,10,21,6,0,0,1204.0,575.0,5752.0
2024-10-21 07:00:00,84218.90000000001,1,4571,2024,10,21,7,0,0,1864.0,887.0,5629.0
2024-10-21 08:00:00,17569.31,1,5436,2024,10,21,8,0,0,2844.0,1658.0,5989.0
2024-10-21 09:00:00,16499.18,1,5102,2024,10,21,9,0,0,4096.0,2692.0,6305.0
2024-10-21 10:00:00,16675.79,1,4998,2024,10,21,10,0,0,5536.0,3787.0,6430.0
2024-10-21 11:00:00,18729.98,1,5490,2024,10,21,11,0,0,6093.0,4197.0,6954.0
2024-10-21 12:00:00,20950.96,1,5768,2024,10,21,12,0,0,6715.0,4564.0,7227.0
2024-10-21 13:00:00,20655.9,1,5744,2024,10,21,13,0,0,7186.0,4674.0,7082.0
2024-10-21 14:00:00,25465.68,1,6412,2024,10,21,14,0,0,7146.0,5120.0,8494.0
2024-10-21 15:00:00,26972.29,1,7090,2024,10,21,15,0,0,6888.0,5524.0,9285.0
2024-10-21 16:00:00,124649.85,1,7142,2024,10,21,16,0,0,7211.0,6186.0,8219.0
2024-10-21 17:00:00,30927.489999999998,1,7758,2024,10,21,17,0,0,7344.0,6689.0,7571.0
2024-10-21 18:00:00,26622.16,1,8205,2024,10,21,18,0,0,7240.0,6753.0,7760.0
2024-10-21 19:00:00,22160.81,1,6390,2024,10,21,19,0,0,6162.0,7664.0,7018.0
2024-10-21 20:00:00,24565.96,1,6266,2024,10,21,20,0,0,5340.0,8342.0,4352.0
2024-10-21 21:00:00,25038.75,1,6295,2024,10,21,21,0,0,4931.0,7037.0,2279.0
2024-10-21 22:00:00,20939.41,1,4817,2024,10,21,22,0,0,4289.0,6269.0,1117.0
2024-10-21 23:00:00,17157.63,1,3097,2024,10,21,23,0,0,3074.0,6029.0,594.0
2024-10-22 00:00:00,9821.22,1,1622,2024,10,22,0,1,0,1666.0,5449.0,392.0
2024-10-22 01:00:00,3520.91,1,667,2024,10,22,1,1,0,765.0,3837.0,423.0
2024-10-22 02:00:00,1530.83,1,289,2024,10,22,2,1,0,357.0,2459.0,796.0
2024-10-22 03:00:00,993.86,1,213,2024,10,22,3,1,0,260.0,795.0,1911.0
2024-10-22 04:00:00,2052.79,1,302,2024,10,22,4,1,0,495.0,255.0,4250.0
2024-10-22 05:00:00,4626.16,1,797,2024,10,22,5,1,0,991.0,214.0,5530.0
2024-10-22 06:00:00,9432.36,1,2098,2024,10,22,6,1,0,2315.0,353.0,5772.0
2024-10-22 07:00:00,101518.27,1,4645,2024,10,22,7,1,0,4571.0,925.0,5725.0
2024-10-22 08:00:00,17282.62,1,5888,2024,10,22,8,1,0,5436.0,2318.0,6177.0
2024-10-22 09:00:00,17522.94,1,5997,2024,10,22,9,1,0,5102.0,5043.0,6438.0
2024-10-22 10:00:00,17491.44,1,5549,2024,10,22,10,1,0,4998.0,6646.0,6594.0
2024-10-22 11:00:00,17693.93,1,5868,2024,10,22,11,1,0,5490.0,6279.0,7394.0
2024-10-22 12:00:00,21944.67,1,6314,2024,10,22,12,1,0,5768.0,5872.0,7543.0
2024-10-22 13:00:00,20234.5,1,6160,2024,10,22,13,1,0,5744.0,6007.0,7746.0
2024-10-22 14:00:00,29299.27,1,6936,2024,10,22,14,1,0,6412.0,6455.0,8956.0
2024-10-22 15:00:00,32582.32,1,7467,2024,10,22,15,1,0,7090.0,6734.0,10134.0
2024-10-22 16:00:00,25557.35,1,7419,2024,10,22,16,1,0,7142.0,7144.0,9103.0
2024-10-22 17:00:00,26003.4,1,8712,2024,10,22,17,1,0,7758.0,7517.0,8375.0
2024-10-22 18:00:00,26478.87,1,9469,2024,10,22,18,1,0,8205.0,7455.0,8331.0
2024-10-22 19:00:00,25506.74,1,7831,2024,10,22,19,1,0,6390.0,8847.0,7925.0
2024-10-22 20:00:00,26918.19,1,7958,2024,10,22,20,1,0,6266.0,9702.0,6552.0
2024-10-22 21:00:00,28208.97,1,8486,2024,10,22,21,1,0,6295.0,8186.0,4020.0
2024-10-22 22:00:00,24452.65,1,6574,2024,10,22,22,1,0,4817.0,8040.0,2328.0
2024-10-22 23:00:00,17406.65,1,3845,2024,10,22,23,1,0,3097.0,9035.0,1423.0
2024-10-23 00:00:00,9598.72,1,1872,2024,10,23,0,2,0,1622.0,7979.0,994.0
2024-10-23 01:00:00,2517.18,1,708,2024,10,23,1,2,0,667.0,2135.0,684.0
2024-10-23 02:00:00,1947.8,1,411,2024,10,23,2,2,0,289.0,898.0,856.0
2024-10-23 03:00:00,899.84,1,248,2024,10,23,3,2,0,213.0,394.0,1742.0
2024-10-23 04:00:00,2404.16,1,358,2024,10,23,4,2,0,302.0,312.0,3609.0
2024-10-23 05:00:00,4579.43,1,787,2024,10,23,5,2,0,797.0,336.0,4715.0
2024-10-23 06:00:00,9693.18,1,2188,2024,10,23,6,2,0,2098.0,774.0,5036.0
2024-10-23 07:00:00,16396.83,1,4829,2024,10,23,7,2,0,4645.0,2209.0,5323.0
2024-10-23 08:00:00,18109.9,1,6192,2024,10,23,8,2,0,5888.0,5276.0,5755.0
2024-10-23 09:00:00,18117.26,1,6173,2024,10,23,9,2,0,5997.0,6660.0,6172.0
2024-10-23 10:00:00,25029.16,1,5626,2024,10,23,10,2,0,5549.0,6468.0,6290.0
2024-10-23 11:00:00,19158.06,1,6170,2024,10,23,11,2,0,5868.0,6080.0,7140.0
2024-10-23 12:00:00,20201.76,1,6415,2024,10,23,12,2,0,6314.0,6355.0,7393.0
2024-10-23 13:00:00,22923.57,1,6665,2024,10,23,13,2,0,6160.0,6737.0,7306.0
2024-10-23 14:00:00,25899.47,1,7223,2024,10,23,14,2,0,6936.0,6831.0,8127.0
2024-10-23 15:00:00,27005.62,1,7701,2024,10,23,15,2,0,7467.0,7426.0,9135.0
2024-10-23 16:00:00,27318.73,1,7866,2024,10,23,16,2,0,7419.0,7801.0,8901.0
2024-10-23 17:00:00,30706.16,1,9219,2024,10,23,17,2,0,8712.0,7944.0,7602.0
2024-10-23 18:00:00,28961.3,1,10130,2024,10,23,18,2,0,9469.0,10311.0,7398.0
2024-10-23 19:00:00,26241.99,1,8233,2024,10,23,19,2,0,7831.0,8823.0,7936.0
2024-10-23 20:00:00,27017.04,1,7942,2024,10,23,20,2,0,7958.0,8489.0,7469.0
2024-10-23 21:00:00,30772.46,1,8842,2024,10,23,21,2,0,8486.0,9048.0,6412.0
2024-10-23 22:00:00,26916.9,1,7506,2024,10,23,22,2,0,6574.0,8386.0,5810.0
2024-10-23 23:00:00,20291.1,1,4919,2024,10,23,23,2,0,3845.0,5946.0,4843.0
2024-10-24 00:00:00,8736.35,1,2120,2024,10,24,0,3,0,1872.0,2693.0,3525.0
2024-10-24 01:00:00,4328.93,1,1024,2024,10,24,1,3,0,708.0,1037.0,1925.0
2024-10-24 02:00:00,1700.83,1,515,2024,10,24,2,3,0,411.0,553.0,740.0
2024-10-24 03:00:00,1347.24,1,332,2024,10,24,3,3,0,248.0,381.0,1016.0
2024-10-24 04:00:00,2377.78,1,396,2024,10,24,4,3,0,358.0,414.0,1422.0
2024-10-24 05:00:00,78981.92,1,911,2024,10,24,5,3,0,787.0,903.0,2501.0
2024-10-24 06:00:00,72779.29,1,2232,2024,10,24,6,3,0,2188.0,2278.0,3838.0
2024-10-24 07:00:00,16661.73,1,4833,2024,10,24,7,3,0,4829.0,4979.0,4825.0
2024-10-24 08:00:00,18434.38,1,6227,2024,10,24,8,3,0,6192.0,6503.0,5683.0
2024-10-24 09:00:00,17037.41,1,6034,2024,10,24,9,3,0,6173.0,6132.0,6503.0
2024-10-24 10:00:00,17902.4,1,5946,2024,10,24,10,3,0,5626.0,6010.0,6739.0
2024-10-24 11:00:00,18998.78,1,6080,2024,10,24,11,3,0,6170.0,6276.0,6732.0
2024-10-24 12:00:00,21148.61,1,6468,2024,10,24,12,3,0,6415.0,6438.0,7248.0
2024-10-24 13:00:00,23245.31,1,6635,2024,10,24,13,3,0,6665.0,6572.0,7310.0
2024-10-24 14:00:00,27706.57,1,7514,2024,10,24,14,3,0,7223.0,7316.0,7881.0
2024-10-24 15:00:00,28315.05,1,7675,2024,10,24,15,3,0,7701.0,7920.0,8166.0
2024-10-24 16:00:00,29164.04,1,8066,2024,10,24,16,3,0,7866.0,8164.0,8100.0
2024-10-24 17:00:00,29395.27,1,9530,2024,10,24,17,3,0,9219.0,9421.0,7501.0
2024-10-24 18:00:00,30435.22,1,10804,2024,10,24,18,3,0,10130.0,10096.0,7506.0
2024-10-24 19:00:00,28294.44,1,9434,2024,10,24,19,3,0,8233.0,9008.0,7696.0
2024-10-24 20:00:00,29303.64,1,8941,2024,10,24,20,3,0,7942.0,8403.0,7543.0
2024-10-24 21:00:00,33486.51,1,9764,2024,10,24,21,3,0,8842.0,9219.0,6489.0
2024-10-24 22:00:00,102951.04,1,9166,2024,10,24,22,3,0,7506.0,8994.0,6045.0
2024-10-24 23:00:00,25783.26,1,6690,2024,10,24,23,3,0,4919.0,6620.0,5270.0
2024-10-25 00:00:00,16037.19,1,4120,2024,10,25,0,4,0,2120.0,4278.0,4139.0
2024-10-25 01:00:00,6820.22,1,2200,2024,10,25,1,4,0,1024.0,2004.0,2495.0
2024-10-25 02:00:00,3958.21,1,1304,2024,10,25,2,4,0,515.0,1098.0,946.0
2024-10-25 03:00:00,2595.43,1,797,2024,10,25,3,4,0,332.0,691.0,865.0
2024-10-25 04:00:00,3551.41,1,690,2024,10,25,4,4,0,396.0,657.0,1313.0
2024-10-25 05:00:00,6774.27,1,1033,2024,10,25,5,4,0,911.0,1023.0,2198.0
2024-10-25 06:00:00,10416.73,1,2102,2024,10,25,6,4,0,2232.0,2136.0,3318.0
2024-10-25 07:00:00,16353.79,1,4242,2024,10,25,7,4,0,4833.0,4394.0,4753.0
2024-10-25 08:00:00,16284.49,1,5019,2024,10,25,8,4,0,6227.0,5329.0,6121.0
2024-10-25 09:00:00,16765.09,1,5089,2024,10,25,9,4,0,6034.0,5233.0,7408.0
2024-10-25 10:00:00,17315.79,1,5517,2024,10,25,10,4,0,5946.0,5343.0,7556.0
2024-10-25 11:00:00,20457.73,1,5997,2024,10,25,11,4,0,6080.0,5753.0,6823.0
2024-10-25 12:00:00,20695.06,1,6318,2024,10,25,12,4,0,6468.0,6071.0,7079.0
2024-10-25 13:00:00,109954.91,1,6495,2024,10,25,13,4,0,6635.0,6363.0,6276.0
2024-10-25 14:00:00,26366.23,1,7276,2024,10,25,14,4,0,7514.0,7333.0,6012.0
2024-10-25 15:00:00,27907.43,1,7842,2024,10,25,15,4,0,7675.0,8154.0,5840.0
2024-10-25 16:00:00,27649.95,1,8064,2024,10,25,16,4,0,8066.0,8161.0,4789.0
2024-10-25 17:00:00,26740.48,1,9097,2024,10,25,17,4,0,9530.0,8750.0,4487.0
2024-10-25 18:00:00,45936.41,1,10164,2024,10,25,18,4,0,10804.0,9846.0,4028.0
2024-10-25 19:00:00,26784.02,1,9187,2024,10,25,19,4,0,9434.0,9111.0,3185.0
2024-10-25 20:00:00,26145.85,1,7876,2024,10,25,20,4,0,8941.0,7518.0,2208.0
2024-10-25 21:00:00,27779.74,1,8192,2024,10,25,21,4,0,9764.0,7444.0,1291.0
2024-10-25 22:00:00,29728.26,1,8623,2024,10,25,22,4,0,9166.0,8343.0,710.0
2024-10-25 23:00:00,29187.14,1,8822,2024,10,25,23,4,0,6690.0,8180.0,348.0
2024-10-26 00:00:00,25726.41,1,7685,2024,10,26,0,5,1,4120.0,6752.0,232.0
2024-10-26 01:00:00,16507.75,1,5950,2024,10,26,1,5,1,2200.0,5274.0,390.0
2024-10-26 02:00:00,11668.94,1,4278,2024,10,26,2,5,1,1304.0,3729.0,813.0
2024-10-26 03:00:00,8394.29,1,2817,2024,10,26,3,5,1,797.0,2398.0,2141.0
2024-10-26 04:00:00,6161.84,1,1669,2024,10,26,4,5,1,690.0,1169.0,3933.0
2024-10-26 05:00:00,4766.64,1,831,2024,10,26,5,5,1,1033.0,584.0,4844.0
2024-10-26 06:00:00,7162.94,1,1229,2024,10,26,6,5,1,2102.0,1164.0,4802.0
2024-10-26 07:00:00,8431.08,1,1761,2024,10,26,7,5,1,4242.0,1904.0,4635.0
2024-10-26 08:00:00,10665.77,1,2981,2024,10,26,8,5,1,5019.0,3039.0,4731.0
2024-10-26 09:00:00,13274.83,1,4239,2024,10,26,9,5,1,5089.0,4452.0,5110.0
2024-10-26 10:00:00,16278.07,1,5414,2024,10,26,10,5,1,5517.0,5227.0,5267.0
2024-10-26 11:00:00,18012.76,1,6158,2024,10,26,11,5,1,5997.0,6078.0,5996.0
2024-10-26 12:00:00,82052.75,1,6821,2024,10,26,12,5,1,6318.0,6646.0,6287.0
2024-10-26 13:00:00,22811.59,1,7211,2024,10,26,13,5,1,6495.0,7071.0,6181.0
2024-10-26 14:00:00,25427.59,1,7227,2024,10,26,14,5,1,7276.0,6936.0,7020.0
2024-10-26 15:00:00,91662.7,1,7853,2024,10,26,15,5,1,7842.0,7636.0,7487.0
2024-10-26 16:00:00,28080.41,1,8333,2024,10,26,16,5,1,8064.0,8139.0,6756.0
2024-10-26 17:00:00,29136.42,1,9099,2024,10,26,17,5,1,9097.0,8371.0,6075.0
2024-10-26 18:00:00,108466.70999999999,1,10581,2024,10,26,18,5,1,10164.0,9228.0,5619.0
2024-10-26 19:00:00,31725.84,1,10530,2024,10,26,19,5,1,9187.0,9055.0,4207.0
2024-10-26 20:00:00,53219.06,1,8424,2024,10,26,20,5,1,7876.0,7399.0,2650.0
2024-10-26 21:00:00,29355.71,1,8918,2024,10,26,21,5,1,8192.0,7264.0,1273.0
2024-10-26 22:00:00,29490.15,1,9147,2024,10,26,22,5,1,8623.0,8206.0,588.0
2024-10-26 23:00:00,30446.64,1,9325,2024,10,26,23,5,1,8822.0,8106.0,310.0
2024-10-27 00:00:00,27085.72,1,7910,2024,10,27,0,6,1,7685.0,7136.0,222.0
2024-10-27 01:00:00,20564.98,1,6709,2024,10,27,1,6,1,5950.0,5736.0,252.0
2024-10-27 02:00:00,14213.02,1,5035,2024,10,27,2,6,1,4278.0,4145.0,669.0
2024-10-27 03:00:00,11125.22,1,3481,2024,10,27,3,6,1,2817.0,2615.0,1791.0
2024-10-27 04:00:00,8765.34,1,2068,2024,10,27,4,6,1,1669.0,1527.0,3833.0
2024-10-27 05:00:00,6177.93,1,1030,2024,10,27,5,6,1,831.0,807.0,5003.0
2024-10-27 06:00:00,7451.95,1,1234,2024,10,27,6,6,1,1229.0,1204.0,5236.0
2024-10-27 07:00:00,10652.67,1,1853,2024,10,27,7,6,1,1761.0,1864.0,5060.0
2024-10-27 08:00:00,12016.62,1,2638,2024,10,27,8,6,1,2981.0,2844.0,5187.0
2024-10-27 09:00:00,15733.12,1,4094,2024,10,27,9,6,1,4239.0,4096.0,5719.0
2024-10-27 10:00:00,18568.1,1,5344,2024,10,27,10,6,1,5414.0,5536.0,5854.0
2024-10-27 11:00:00,19146.01,1,5952,2024,10,27,11,6,1,6158.0,6093.0,6674.0
2024-10-27 12:00:00,23283.66,1,6794,2024,10,27,12,6,1,6821.0,6715.0,7058.0
2024-10-27 13:00:00,23544.38,1,6749,2024,10,27,13,6,1,7211.0,7186.0,6918.0
2024-10-27 14:00:00,27558.5,1,6983,2024,10,27,14,6,1,7227.0,7146.0,7088.0
2024-10-27 15:00:00,27762.58,1,6687,2024,10,27,15,6,1,7853.0,6888.0,7242.0
2024-10-27 16:00:00,29607.28,1,7389,2024,10,27,16,6,1,8333.0,7211.0,6291.0
2024-10-27 17:00:00,26931.15,1,7169,2024,10,27,17,6,1,9099.0,7344.0,5796.0
2024-10-27 18:00:00,26962.19,1,7258,2024,10,27,18,6,1,10581.0,7240.0,5424.0
2024-10-27 19:00:00,25112.68,1,6134,2024,10,27,19,6,1,10530.0,6162.0,4697.0
2024-10-27 20:00:00,23311.87,1,5667,2024,10,27,20,6,1,8424.0,5340.0,3613.0
2024-10-27 21:00:00,24203.37,1,5172,2024,10,27,21,6,1,8918.0,4931.0,7.0
2024-10-27 22:00:00,19841.16,1,3674,2024,10,27,22,6,1,9147.0,4289.0,1.0
2024-10-27 23:00:00,17577.65,1,2798,2024,10,27,23,6,1,9325.0,3074.0,1.0
2024-10-28 00:00:00,10194.57,1,1585,2024,10,28,0,0,0,7910.0,1666.0,1.0
2024-10-28 01:00:00,3839.78,1,667,2024,10,28,1,0,0,6709.0,765.0,1.0
2024-10-28 02:00:00,1381.41,1,308,2024,10,28,2,0,0,5035.0,357.0,1.0
2024-10-28 03:00:00,1416.2,1,277,2024,10,28,3,0,0,3481.0,260.0,1.0
2024-10-28 04:00:00,2777.93,1,460,2024,10,28,4,0,0,2068.0,495.0,1.0
2024-10-28 05:00:00,5672.56,1,995,2024,10,28,5,0,0,1030.0,991.0,2.0
2024-10-28 06:00:00,10902.77,1,2291,2024,10,28,6,0,0,1234.0,2315.0,2.0
2024-10-28 07:00:00,104611.64,1,4631,2024,10,28,7,0,0,1853.0,4571.0,1.0
2024-10-28 08:00:00,17784.01,1,5642,2024,10,28,8,0,0,2638.0,5436.0,2.0
2024-10-28 09:00:00,18532.57,1,5550,2024,10,28,9,0,0,4094.0,5102.0,18.0
2024-10-28 10:00:00,17777.13,1,5478,2024,10,28,10,0,0,5344.0,4998.0,2468.0
2024-10-28 11:00:00,17815.51,1,5466,2024,10,28,11,0,0,5952.0,5490.0,1611.0
2024-10-28 12:00:00,19883.95,1,5829,2024,10,28,12,0,0,6794.0,5768.0,1249.0
2024-10-28 13:00:00,20171.97,1,5905,2024,10,28,13,0,0,6749.0,5744.0,893.0
2024-10-28 14:00:00,26421.49,1,6694,2024,10,28,14,0,0,6983.0,6412.0,715.0
2024-10-28 15:00:00,26225.91,1,7061,2024,10,28,15,0,0,6687.0,7090.0,813.0
2024-10-28 16:00:00,24342.29,1,7095,2024,10,28,16,0,0,7389.0,7142.0,1932.0
2024-10-28 17:00:00,26305.8,1,8184,2024,10,28,17,0,0,7169.0,7758.0,4478.0
2024-10-28 18:00:00,26997.65,1,8662,2024,10,28,18,0,0,7258.0,8205.0,6246.0
2024-10-28 19:00:00,23179.49,1,6752,2024,10,28,19,0,0,6134.0,6390.0,6044.0
2024-10-28 20:00:00,23967.2,1,6256,2024,10,28,20,0,0,5667.0,6266.0,5845.0
2024-10-28 21:00:00,24757.78,1,6498,2024,10,28,21,0,0,5172.0,6295.0,6059.0
2024-10-28 22:00:00,20641.49,1,5080,2024,10,28,22,0,0,3674.0,4817.0,6228.0
2024-10-28 23:00:00,16649.93,1,3229,2024,10,28,23,0,0,2798.0,3097.0,6364.0
2024-10-29 00:00:00,12239.55,1,2244,2024,10,29,0,1,0,1585.0,1622.0,6881.0
2024-10-29 01:00:00,4505.16,1,854,2024,10,29,1,1,0,667.0,667.0,7026.0
2024-10-29 02:00:00,1116.88,1,317,2024,10,29,2,1,0,308.0,289.0,7293.0
2024-10-29 03:00:00,1176.7,1,237,2024,10,29,3,1,0,277.0,213.0,8561.0
2024-10-29 04:00:00,1740.6200000000001,1,322,2024,10,29,4,1,0,460.0,302.0,9462.0
2024-10-29 05:00:00,4592.31,1,796,2024,10,29,5,1,0,995.0,797.0,8436.0
2024-10-29 06:00:00,9139.18,1,2120,2024,10,29,6,1,0,2291.0,2098.0,8164.0
2024-10-29 07:00:00,15638.48,1,4624,2024,10,29,7,1,0,4631.0,4645.0,8413.0
2024-10-29 08:00:00,18091.98,1,6155,2024,10,29,8,1,0,5642.0,5888.0,7285.0
2024-10-29 09:00:00,17455.99,1,6029,2024,10,29,9,1,0,5550.0,5997.0,4088.0
2024-10-29 10:00:00,16712.7,1,5666,2024,10,29,10,1,0,5478.0,5549.0,2065.0
2024-10-29 11:00:00,18840.37,1,5946,2024,10,29,11,1,0,5466.0,5868.0,845.0
2024-10-29 12:00:00,20531.02,1,6780,2024,10,29,12,1,0,5829.0,6314.0,512.0
2024-10-29 13:00:00,20607.62,1,7039,2024,10,29,13,1,0,5905.0,6160.0,302.0
2024-10-29 14:00:00,25379.98,1,7325,2024,10,29,14,1,0,6694.0,6936.0,310.0
